codigo,nome,preco,estoque
932,Tenis_932,835.39,3
933,Relogio_933,618.1,52
934,Jaqueta_934,598.49,2
935,Oculos_935,289.6,39
936,Oculos_936,689.4,38
937,Bone_937,872.97,55
938,Camisa_938,291.7,72
939,Bone_939,732.18,84
940,Calca_940,712.35,97
941,Bone_941,968.54,87
942,Camisa_942,556.04,99
943,Jaqueta_943,165.78,41
944,Bermuda_944,203.04,36
945,Calca_945,864.36,89
946,Camisa_946,651.89,3
947,Bone_947,435.47,40
948,Mochila_948,764.91,100
949,Jaqueta_949,180.14,62
950,Camisa_950,337.71,73
951,Calca_951,91.29,77
952,Jaqueta_952,551.73,72
953,Mochila_953,131.59,25
954,Bermuda_954,650.07,41
955,Calca_955,497.85,96
956,Mochila_956,161.7,27
957,Oculos_957,409.49,32
958,Calca_958,188.22,100
959,Bone_959,837.64,90
960,Meia_960,240.31,21
961,Calca_961,265.1,85
962,Mochila_962,304.18,72
963,Bone_963,387.36,63
964,Tenis_964,808.41,19
965,Meia_965,656.7,39
966,Relogio_966,990.26,3
967,Tenis_967,550.87,41
968,Camisa_968,15.76,45
969,Relogio_969,38.78,7
970,Oculos_970,284.8,59
971,Relogio_971,528.97,97
972,Calca_972,588.86,81
973,Calca_973,446.26,94
974,Jaqueta_974,397.76,13
975,Calca_975,565.42,69
976,Tenis_976,137.29,14
977,Bone_977,958.51,77
978,Jaqueta_978,957.31,1
979,Meia_979,250.73,64
980,Oculos_980,430.24,38
981,Tenis_981,438.35,94
982,Camisa_982,45.79,100
983,Calca_983,448.69,87
984,Jaqueta_984,711.03,61
985,Bermuda_985,936.53,57
986,Bermuda_986,156.91,25
987,Mochila_987,728.1,27
988,Jaqueta_988,298.72,12
989,Bone_989,402.54,46
990,Jaqueta_990,992.75,37
991,Camisa_991,780.14,30
992,Calca_992,223.62,74
993,Oculos_993,860.06,54
994,Jaqueta_994,232.91,76
995,Bermuda_995,437.23,58
996,Bone_996,457.53,97
997,Bermuda_997,204.71,38
998,Mochila_998,236.74,45
999,Bone_999,760.91,95
1000,Bone_1000,841.79,56
1001,Calca_1001,360.78,37
1002,Mochila_1002,869.45,80
1003,Tenis_1003,302.7,19
1004,Tenis_1004,348.18,1
1005,Camisa_1005,930.43,93
1006,Calca_1006,244.54,21
1007,Camisa_1007,851.66,94
1008,Oculos_1008,131.07,14
1009,Meia_1009,323.3,66
1010,Meia_1010,65.74,18
1011,Bone_1011,361.07,1
1012,Jaqueta_1012,986.88,81
1013,Bone_1013,331.84,91
1014,Oculos_1014,954.78,90
1015,Oculos_1015,949.41,21
1016,Bermuda_1016,302.58,3
1017,Oculos_1017,927.87,18
1018,Jaqueta_1018,416.82,20
1019,Jaqueta_1019,42.66,29
1020,Oculos_1020,749.47,2
1021,Oculos_1021,427.09,19
1022,Camisa_1022,288.5,65
1023,Bone_1023,147.69,35
1024,Meia_1024,932.1,20
1025,Bermuda_1025,713.87,45
1026,Camisa_1026,430.07,68
1027,Meia_1027,325.2,87
1028,Mochila_1028,539.87,97
1029,Tenis_1029,301.1,2
1030,Bone_1030,771.03,81
1031,Relogio_1031,957.85,75
1032,Tenis_1032,435.9,74
1033,Bone_1033,134.25,9
1034,Bone_1034,127.24,3
1035,Mochila_1035,736.13,33
1036,Meia_1036,314.43,44
1037,Relogio_1037,486.77,93
1038,Bone_1038,273.73,17
1039,Calca_1039,42.41,26
1040,Relogio_1040,658.22,10
1041,Tenis_1041,992.55,53
1042,Bermuda_1042,913.59,97
1043,Camisa_1043,408.85,74
1044,Meia_1044,755.97,45
1045,Oculos_1045,947.86,27
1046,Relogio_1046,653.88,39
1047,Relogio_1047,860.38,36
1048,Relogio_1048,888.9,55
1049,Meia_1049,69.04,92
1050,Meia_1050,735.63,17
1051,Tenis_1051,292.66,76
1052,Mochila_1052,57.4,73
1053,Camisa_1053,386.55,13
1054,Bermuda_1054,513.31,23
1055,Tenis_1055,507.57,22
1056,Meia_1056,919.86,4
1057,Camisa_1057,566.91,82
1058,Calca_1058,143.06,15
1059,Bermuda_1059,172.35,78
1060,Relogio_1060,25.7,79
1061,Relogio_1061,292.79,94
1062,Camisa_1062,814.58,26
1063,Calca_1063,22.56,77
1064,Camisa_1064,957.14,83
1065,Bone_1065,847.3,76
1066,Camisa_1066,894.84,58
1067,Jaqueta_1067,427.87,95
1068,Jaqueta_1068,524.15,22
1069,Meia_1069,848.93,44
1070,Oculos_1070,389.94,99
1071,Bermuda_1071,999.33,12
1072,Oculos_1072,20.77,83
1073,Bermuda_1073,220.88,1
1074,Jaqueta_1074,901.9,64
1075,Meia_1075,770.08,99
1076,Meia_1076,718.16,89
1077,Camisa_1077,837.77,86
1078,Oculos_1078,557.75,89
1079,Jaqueta_1079,737.58,63
1080,Jaqueta_1080,376.5,26
1081,Bermuda_1081,475.13,63
1082,Bone_1082,180.28,7
1083,Oculos_1083,351.06,43
1084,Calca_1084,962.14,86
1085,Calca_1085,27.91,62
1086,Bone_1086,20.36,52
1087,Meia_1087,245.52,15
1088,Bermuda_1088,875.24,12
1089,Tenis_1089,235.68,22
1090,Tenis_1090,831.39,3
1091,Bermuda_1091,104.77,62
1092,Camisa_1092,517.3,92
1093,Meia_1093,604.7,80
1094,Tenis_1094,853.16,31
1095,Bone_1095,536.27,15
1096,Oculos_1096,323.71,30
1097,Bermuda_1097,968.73,32
1098,Bermuda_1098,531.24,62
1099,Calca_1099,552.51,51
1100,Calca_1100,158.76,53
1101,Bone_1101,23.08,79
1102,Tenis_1102,932.84,18
1103,Relogio_1103,71.51,62
1104,Tenis_1104,502.76,100
1105,Bone_1105,769.52,21
1106,Relogio_1106,202.01,50
1107,Relogio_1107,463.5,98
1108,Relogio_1108,12.3,63
1109,Jaqueta_1109,554.25,39
1110,Camisa_1110,782.86,1
1111,Jaqueta_1111,99.54,16
1112,Bone_1112,439.12,88
1113,Relogio_1113,876.82,98
1114,Calca_1114,124.36,84
1115,Meia_1115,892.07,17
1116,Mochila_1116,968.87,80
1117,Oculos_1117,638.86,60
1118,Bone_1118,302.44,23
1119,Camisa_1119,921.7,30
1120,Meia_1120,956.31,22
1121,Bermuda_1121,433.25,40
1122,Calca_1122,978.52,40
1123,Bone_1123,21.7,67
1124,Jaqueta_1124,932.07,42
1125,Oculos_1125,996.64,59
1126,Oculos_1126,544.47,55
1127,Bone_1127,958.71,61
1128,Calca_1128,608.57,47
1129,Meia_1129,45.1,58
1130,Bone_1130,808.48,44
1131,Bermuda_1131,615.82,59
1132,Tenis_1132,602.16,65
1133,Camisa_1133,103.39,15
1134,Tenis_1134,232.3,66
1135,Meia_1135,897.12,83
1136,Jaqueta_1136,272.05,99
1137,Relogio_1137,995.96,23
1138,Bone_1138,34.11,46
1139,Bermuda_1139,929.72,78
1140,Oculos_1140,74.79,29
1141,Meia_1141,246.56,94
1142,Bone_1142,183.0,62
1143,Oculos_1143,912.58,25
1144,Mochila_1144,277.98,41
1145,Mochila_1145,105.54,45
1146,Jaqueta_1146,414.13,71
1147,Jaqueta_1147,286.24,3
1148,Meia_1148,714.55,21
1149,Jaqueta_1149,711.92,50
1150,Camisa_1150,171.49,80
1151,Jaqueta_1151,548.93,52
1152,Jaqueta_1152,619.63,24
1153,Tenis_1153,107.71,35
1154,Camisa_1154,351.67,19
1155,Calca_1155,32.66,74
1156,Calca_1156,756.53,14
1157,Calca_1157,447.06,14
1158,Jaqueta_1158,27.14,63
1159,Camisa_1159,17.15,67
1160,Jaqueta_1160,82.29,81
1161,Bermuda_1161,312.96,14
1162,Jaqueta_1162,841.0,62
1163,Oculos_1163,440.83,73
1164,Relogio_1164,123.45,90
1165,Camisa_1165,77.68,95
1166,Meia_1166,618.55,34
1167,Jaqueta_1167,53.01,15
1168,Mochila_1168,724.96,9
1169,Oculos_1169,84.23,90
1170,Jaqueta_1170,608.72,26
1171,Oculos_1171,766.69,2
1172,Calca_1172,197.55,16
1173,Bone_1173,399.41,46
1174,Bone_1174,653.93,10
1175,Bermuda_1175,130.07,98
1176,Jaqueta_1176,852.48,19
1177,Camisa_1177,109.98,80
1178,Camisa_1178,209.31,46
1179,Camisa_1179,750.61,27
1180,Tenis_1180,818.6,86
1181,Bone_1181,660.46,60
1182,Bermuda_1182,245.17,48
1183,Camisa_1183,687.28,47
1184,Oculos_1184,339.99,93
1185,Tenis_1185,326.74,48
1186,Relogio_1186,480.33,22
1187,Calca_1187,802.24,69
1188,Oculos_1188,804.28,72
1189,Tenis_1189,525.14,94
1190,Mochila_1190,329.46,55
1191,Bone_1191,613.45,13
1192,Meia_1192,199.02,39
1193,Tenis_1193,771.92,66
1194,Calca_1194,123.76,78
1195,Jaqueta_1195,682.41,38
1196,Tenis_1196,664.12,81
1197,Bermuda_1197,628.27,26
1198,Relogio_1198,241.49,86
1199,Relogio_1199,799.03,28
1200,Oculos_1200,613.51,68
1201,Oculos_1201,263.75,26
1202,Jaqueta_1202,320.17,61
1203,Meia_1203,834.28,86
1204,Oculos_1204,23.54,55
1205,Bone_1205,746.47,21
1206,Jaqueta_1206,598.76,18
1207,Bone_1207,80.64,31
1208,Calca_1208,977.79,35
1209,Bermuda_1209,188.67,47
1210,Tenis_1210,205.84,14
1211,Meia_1211,153.4,29
1212,Bone_1212,498.27,90
1213,Jaqueta_1213,384.08,94
1214,Relogio_1214,365.8,85
1215,Relogio_1215,840.0,98
1216,Mochila_1216,41.92,14
1217,Mochila_1217,77.28,97
1218,Meia_1218,545.34,22
1219,Bone_1219,470.56,5
1220,Calca_1220,674.31,9
1221,Tenis_1221,520.7,62
1222,Calca_1222,333.2,37
1223,Calca_1223,450.65,38
1224,Jaqueta_1224,655.9,14
1225,Oculos_1225,978.19,60
1226,Meia_1226,942.01,28
1227,Bermuda_1227,653.89,6
1228,Oculos_1228,752.54,23
1229,Bone_1229,393.59,21
1230,Camisa_1230,428.64,99
1231,Camisa_1231,43.9,16
1232,Bermuda_1232,124.21,97
1233,Tenis_1233,593.87,69
1234,Jaqueta_1234,457.73,96
1235,Relogio_1235,459.77,69
1236,Bermuda_1236,955.61,67
1237,Oculos_1237,998.75,71
1238,Calca_1238,462.2,30
1239,Calca_1239,816.86,56
1240,Meia_1240,767.2,54
1241,Calca_1241,589.82,48
1242,Bone_1242,622.83,85
1243,Camisa_1243,397.8,11
1244,Jaqueta_1244,875.71,65
1245,Bone_1245,420.16,41
1246,Bermuda_1246,661.87,100
1247,Bone_1247,124.22,39
1248,Oculos_1248,860.95,85
1249,Calca_1249,744.04,44
1250,Tenis_1250,968.32,39
1251,Calca_1251,751.11,24
1252,Calca_1252,541.26,87
1253,Bone_1253,75.23,79
1254,Tenis_1254,657.43,61
1255,Relogio_1255,193.06,89
1256,Mochila_1256,649.23,68
1257,Oculos_1257,787.78,69
1258,Oculos_1258,675.6,51
1259,Relogio_1259,599.38,74
1260,Tenis_1260,77.68,48
1261,Jaqueta_1261,972.24,61
1262,Jaqueta_1262,763.44,90
1263,Calca_1263,682.07,27
1264,Oculos_1264,377.13,94
1265,Oculos_1265,226.97,17
1266,Meia_1266,15.17,88
1267,Camisa_1267,134.9,34
1268,Jaqueta_1268,909.37,74
1269,Mochila_1269,168.74,74
1270,Mochila_1270,955.31,59
1271,Mochila_1271,425.34,58
1272,Calca_1272,985.31,5
1273,Jaqueta_1273,678.65,67
1274,Calca_1274,533.93,32
1275,Tenis_1275,574.2,19
1276,Mochila_1276,725.79,93
1277,Meia_1277,484.35,37
1278,Jaqueta_1278,313.36,96
1279,Bermuda_1279,819.23,55
1280,Camisa_1280,653.77,83
1281,Bermuda_1281,530.7,93
1282,Bermuda_1282,706.51,47
1283,Calca_1283,881.07,47
1284,Bermuda_1284,743.11,15
1285,Oculos_1285,444.73,55
1286,Bermuda_1286,829.91,74
1287,Relogio_1287,693.51,58
1288,Jaqueta_1288,689.74,63
1289,Jaqueta_1289,92.42,7
1290,Oculos_1290,425.3,19
1291,Meia_1291,505.29,80
1292,Camisa_1292,244.86,72
1293,Meia_1293,673.41,37
1294,Oculos_1294,258.65,90
1295,Bermuda_1295,737.74,71
1296,Meia_1296,721.01,80
1297,Bermuda_1297,923.58,26
1298,Bone_1298,363.64,90
1299,Bone_1299,473.26,29
1300,Mochila_1300,938.39,16
1301,Bermuda_1301,675.43,12
1302,Bone_1302,300.54,63
1303,Camisa_1303,647.46,73
1304,Meia_1304,437.31,40
1305,Meia_1305,180.48,90
1306,Bermuda_1306,412.09,100
1307,Meia_1307,217.86,31
1308,Camisa_1308,834.24,65
1309,Oculos_1309,646.27,51
1310,Meia_1310,150.47,12
1311,Oculos_1311,780.93,26
1312,Camisa_1312,228.46,21
1313,Jaqueta_1313,374.93,94
1314,Calca_1314,176.45,27
1315,Jaqueta_1315,986.16,50
1316,Calca_1316,815.7,4
1317,Oculos_1317,395.35,8
1318,Jaqueta_1318,618.35,15
1319,Calca_1319,133.98,55
1320,Jaqueta_1320,709.78,70
1321,Mochila_1321,872.59,60
1322,Mochila_1322,430.13,48
1323,Bermuda_1323,700.3,10
1324,Calca_1324,886.72,93
1325,Bone_1325,341.83,51
1326,Jaqueta_1326,937.2,18
1327,Oculos_1327,911.96,38
1328,Jaqueta_1328,944.02,15
1329,Jaqueta_1329,43.7,30
1330,Tenis_1330,44.69,49
1331,Bone_1331,974.98,100
1332,Tenis_1332,401.98,51
1333,Bone_1333,473.66,80
1334,Meia_1334,429.69,26
1335,Relogio_1335,263.42,24
1336,Bermuda_1336,63.31,94
1337,Bone_1337,620.5,71
1338,Camisa_1338,377.39,59
1339,Bermuda_1339,869.5,25
1340,Oculos_1340,718.01,76
1341,Calca_1341,795.97,81
1342,Mochila_1342,446.98,3
1343,Jaqueta_1343,269.91,34
1344,Jaqueta_1344,439.87,66
1345,Meia_1345,994.71,83
1346,Bone_1346,894.4,64
1347,Bermuda_1347,805.32,72
1348,Jaqueta_1348,202.72,3
1349,Bone_1349,91.98,93
1350,Oculos_1350,83.82,60
1351,Relogio_1351,847.49,71
1352,Camisa_1352,846.77,3
1353,Camisa_1353,743.27,100
1354,Bermuda_1354,776.91,81
1355,Camisa_1355,334.37,93
1356,Calca_1356,461.43,22
1357,Camisa_1357,684.09,62
1358,Mochila_1358,149.72,6
1359,Calca_1359,130.1,30
1360,Camisa_1360,136.72,80
1361,Oculos_1361,937.87,79
1362,Meia_1362,340.93,67
1363,Jaqueta_1363,86.39,59
1364,Camisa_1364,938.39,63
1365,Meia_1365,622.96,19
1366,Oculos_1366,40.86,11
1367,Relogio_1367,611.61,56
1368,Jaqueta_1368,929.96,73
1369,Bermuda_1369,483.18,1
1370,Camisa_1370,50.92,35
1371,Bermuda_1371,608.02,79
1372,Bermuda_1372,951.48,93
1373,Oculos_1373,622.1,97
1374,Relogio_1374,123.66,71
1375,Oculos_1375,135.21,5
1376,Camisa_1376,282.1,6
1377,Relogio_1377,219.12,3
1378,Oculos_1378,62.23,95
1379,Camisa_1379,920.65,10
1380,Mochila_1380,987.76,15
1381,Calca_1381,573.95,81
1382,Bone_1382,821.42,83
1383,Relogio_1383,764.93,11
1384,Bermuda_1384,873.39,83
1385,Mochila_1385,731.72,28
1386,Camisa_1386,993.35,5
1387,Bermuda_1387,951.76,59
1388,Meia_1388,57.66,20
1389,Relogio_1389,575.17,98
1390,Camisa_1390,58.89,71
1391,Tenis_1391,969.73,23
1392,Tenis_1392,87.26,67
1393,Jaqueta_1393,234.43,68
1394,Tenis_1394,190.36,20
1395,Bermuda_1395,218.23,93
1396,Jaqueta_1396,482.74,75
1397,Mochila_1397,809.58,100
1398,Bermuda_1398,398.65,32
1399,Bermuda_1399,837.63,92
1400,Tenis_1400,756.45,23
1401,Bone_1401,40.13,85
1402,Jaqueta_1402,221.05,88
1403,Relogio_1403,183.01,72
1404,Jaqueta_1404,553.51,68
1405,Calca_1405,207.83,77
1406,Oculos_1406,885.2,90
1407,Jaqueta_1407,143.74,75
1408,Bone_1408,440.6,38
1409,Bermuda_1409,471.48,27
1410,Mochila_1410,495.21,61
1411,Tenis_1411,537.87,57
1412,Meia_1412,36.63,11
1413,Calca_1413,191.62,45
1414,Meia_1414,124.66,39
1415,Bone_1415,148.0,10
1416,Camisa_1416,64.96,83
1417,Bermuda_1417,495.37,26
1418,Mochila_1418,770.66,9
1419,Oculos_1419,432.32,92
1420,Oculos_1420,985.29,30
1421,Tenis_1421,240.25,68
1422,Relogio_1422,481.34,4
1423,Oculos_1423,813.29,31
1424,Bone_1424,62.49,17
1425,Bone_1425,865.63,56
1426,Mochila_1426,882.78,27
1427,Oculos_1427,258.91,28
1428,Meia_1428,53.67,19
1429,Calca_1429,234.21,16
1430,Mochila_1430,539.73,70
1431,Jaqueta_1431,640.69,50
1432,Calca_1432,337.91,1
1433,Jaqueta_1433,71.33,3
1434,Camisa_1434,879.05,71
1435,Bone_1435,993.27,52
1436,Bone_1436,472.18,84
1437,Bone_1437,244.32,80
1438,Bone_1438,836.46,87
1439,Oculos_1439,625.92,99
1440,Relogio_1440,277.77,95
1441,Calca_1441,92.23,38
1442,Mochila_1442,230.93,72
1443,Bone_1443,603.95,38
1444,Camisa_1444,398.75,84
1445,Tenis_1445,836.6,40
1446,Bone_1446,258.96,49
1447,Jaqueta_1447,743.68,46
1448,Tenis_1448,390.44,19
1449,Jaqueta_1449,696.95,57
1450,Oculos_1450,913.15,46
1451,Oculos_1451,457.66,32
1452,Relogio_1452,155.42,40
1453,Mochila_1453,439.59,66
1454,Bone_1454,628.9,15
1455,Bone_1455,282.36,52
1456,Jaqueta_1456,39.85,26
1457,Tenis_1457,256.24,39
1458,Bone_1458,297.79,55
1459,Oculos_1459,19.42,67
1460,Camisa_1460,47.06,43
1461,Calca_1461,669.8,20
1462,Oculos_1462,778.36,63
1463,Calca_1463,340.41,73
1464,Bermuda_1464,276.63,66
1465,Relogio_1465,225.74,8
1466,Tenis_1466,191.16,21
1467,Meia_1467,311.72,90
1468,Calca_1468,74.81,21
1469,Jaqueta_1469,554.11,78
1470,Tenis_1470,479.67,87
1471,Calca_1471,959.39,24
1472,Meia_1472,957.77,62
1473,Meia_1473,56.41,70
1474,Camisa_1474,401.18,7
1475,Bermuda_1475,254.86,33
1476,Relogio_1476,23.82,76
1477,Meia_1477,594.01,29
1478,Meia_1478,339.24,92
1479,Meia_1479,588.48,60
1480,Calca_1480,472.54,66
1481,Relogio_1481,759.6,80
1482,Meia_1482,745.29,60
1483,Bermuda_1483,951.5,60
1484,Oculos_1484,840.83,10
1485,Tenis_1485,123.72,66
1486,Bone_1486,349.79,62
1487,Relogio_1487,571.43,86
1488,Meia_1488,691.03,21
1489,Meia_1489,833.81,60
1490,Oculos_1490,286.09,97
1491,Relogio_1491,48.37,45
1492,Bermuda_1492,579.0,86
1493,Jaqueta_1493,132.98,13
1494,Camisa_1494,838.14,37
1495,Mochila_1495,353.77,47
1496,Bone_1496,459.85,89
1497,Camisa_1497,21.24,12
1498,Mochila_1498,298.56,55
1499,Oculos_1499,947.83,67
1500,Relogio_1500,550.81,7
1501,Meia_1501,477.72,71
1502,Bone_1502,947.69,49
1503,Meia_1503,972.45,59
1504,Oculos_1504,852.67,93
1505,Bermuda_1505,719.99,91
1506,Calca_1506,820.92,57
1507,Calca_1507,560.05,18
1508,Calca_1508,378.43,75
1509,Bermuda_1509,614.16,39
1510,Bermuda_1510,791.7,92
1511,Bermuda_1511,49.38,40
1512,Tenis_1512,406.75,52
1513,Camisa_1513,418.73,83
1514,Relogio_1514,377.71,3
1515,Oculos_1515,241.47,60
1516,Oculos_1516,511.43,7
1517,Jaqueta_1517,550.79,31
1518,Oculos_1518,641.5,99
1519,Jaqueta_1519,849.48,10
1520,Jaqueta_1520,299.45,33
1521,Camisa_1521,602.88,54
1522,Oculos_1522,671.81,10
1523,Jaqueta_1523,283.02,1
1524,Camisa_1524,488.51,12
1525,Relogio_1525,737.01,75
1526,Bermuda_1526,929.05,34
1527,Calca_1527,268.32,80
1528,Jaqueta_1528,353.13,91
1529,Calca_1529,487.76,1
1530,Bermuda_1530,401.65,10
1531,Jaqueta_1531,131.28,82
1532,Bone_1532,594.77,44
1533,Oculos_1533,846.6,45
1534,Calca_1534,25.93,68
1535,Meia_1535,954.52,72
1536,Mochila_1536,668.81,93
1537,Relogio_1537,641.35,1
1538,Tenis_1538,769.7,62
1539,Meia_1539,496.75,59
1540,Bone_1540,731.0,57
1541,Relogio_1541,185.16,3
1542,Oculos_1542,143.71,1
1543,Jaqueta_1543,236.16,58
1544,Mochila_1544,116.69,85
1545,Tenis_1545,327.95,15
1546,Oculos_1546,315.63,79
1547,Oculos_1547,435.35,7
1548,Calca_1548,507.53,34
1549,Camisa_1549,238.97,46
1550,Camisa_1550,573.12,37
1551,Mochila_1551,425.31,47
1552,Oculos_1552,748.59,16
1553,Bermuda_1553,62.69,5
1554,Bermuda_1554,250.97,60
1555,Bone_1555,379.2,85
1556,Bone_1556,453.23,68
1557,Calca_1557,155.19,17
1558,Meia_1558,128.35,89
1559,Jaqueta_1559,124.29,60
1560,Camisa_1560,51.31,41
1561,Mochila_1561,552.69,37
1562,Mochila_1562,528.9,21
1563,Jaqueta_1563,17.37,72
1564,Oculos_1564,305.91,61
1565,Jaqueta_1565,17.1,14
1566,Calca_1566,808.19,79
1567,Relogio_1567,166.0,91
1568,Calca_1568,975.76,47
1569,Bone_1569,908.66,58
1570,Mochila_1570,193.12,90
1571,Tenis_1571,18.01,80
1572,Camisa_1572,147.47,88
1573,Tenis_1573,819.46,80
1574,Bone_1574,325.92,75
1575,Meia_1575,673.62,24
1576,Bone_1576,53.08,81
1577,Relogio_1577,872.03,94
1578,Calca_1578,829.14,98
1579,Bermuda_1579,502.37,87
1580,Camisa_1580,416.5,51
1581,Meia_1581,417.62,91
1582,Camisa_1582,675.51,34
1583,Jaqueta_1583,852.8,81
1584,Relogio_1584,528.01,5
1585,Bermuda_1585,303.49,70
1586,Camisa_1586,969.6,43
1587,Relogio_1587,201.59,29
1588,Bermuda_1588,142.76,97
1589,Meia_1589,78.35,7
1590,Meia_1590,792.96,49
1591,Bone_1591,418.12,55
1592,Camisa_1592,895.34,60
1593,Relogio_1593,513.65,5
1594,Calca_1594,998.32,63
1595,Bone_1595,716.43,29
1596,Bermuda_1596,573.57,84
1597,Bone_1597,140.17,33
1598,Bone_1598,216.48,51
1599,Calca_1599,889.12,32
1600,Meia_1600,543.25,2
1601,Bone_1601,706.72,97
1602,Calca_1602,748.02,70
1603,Tenis_1603,199.29,49
1604,Mochila_1604,921.24,6
1605,Mochila_1605,307.94,40
1606,Oculos_1606,643.19,38
1607,Bermuda_1607,604.96,63
1608,Relogio_1608,183.22,87
1609,Meia_1609,213.63,5
1610,Jaqueta_1610,837.25,72
1611,Bermuda_1611,804.07,7
1612,Relogio_1612,635.19,59
1613,Bone_1613,233.77,97
1614,Relogio_1614,669.09,16
1615,Bermuda_1615,658.07,79
1616,Mochila_1616,259.6,80
1617,Relogio_1617,931.79,62
1618,Bermuda_1618,411.79,69
1619,Jaqueta_1619,794.42,11
1620,Jaqueta_1620,80.31,53
1621,Relogio_1621,922.89,76
1622,Mochila_1622,12.46,65
1623,Mochila_1623,784.15,80
1624,Tenis_1624,841.76,6
1625,Calca_1625,568.48,87
1626,Jaqueta_1626,597.12,88
1627,Jaqueta_1627,930.94,74
1628,Mochila_1628,578.59,56
1629,Relogio_1629,789.04,68
1630,Calca_1630,862.63,71
1631,Bone_1631,219.33,89
1632,Bone_1632,350.52,84
1633,Bermuda_1633,561.72,49
1634,Meia_1634,491.01,18
1635,Camisa_1635,96.65,95
1636,Camisa_1636,754.33,55
1637,Relogio_1637,506.35,97
1638,Bone_1638,545.94,34
1639,Camisa_1639,996.98,39
1640,Calca_1640,952.82,11
1641,Bermuda_1641,919.0,96
1642,Jaqueta_1642,348.31,7
1643,Jaqueta_1643,661.05,98
1644,Meia_1644,598.59,6
1645,Relogio_1645,217.65,38
1646,Bermuda_1646,501.46,73
1647,Jaqueta_1647,601.51,84
1648,Oculos_1648,533.56,14
1649,Relogio_1649,247.5,26
1650,Mochila_1650,729.65,44
1651,Calca_1651,667.07,14
1652,Tenis_1652,26.72,80
1653,Jaqueta_1653,30.86,85
1654,Mochila_1654,675.94,35
1655,Oculos_1655,198.24,16
1656,Mochila_1656,193.33,71
1657,Relogio_1657,384.2,22
1658,Bermuda_1658,658.21,36
1659,Camisa_1659,199.14,49
1660,Bone_1660,349.47,27
1661,Oculos_1661,990.12,87
1662,Relogio_1662,729.7,97
1663,Meia_1663,274.71,35
1664,Bermuda_1664,733.48,24
1665,Camisa_1665,72.88,95
1666,Tenis_1666,173.07,25
1667,Bermuda_1667,239.65,87
1668,Tenis_1668,968.99,52
1669,Bone_1669,416.12,25
1670,Meia_1670,246.39,9
1671,Relogio_1671,23.22,78
1672,Tenis_1672,888.32,64
1673,Mochila_1673,320.62,88
1674,Bone_1674,922.63,11
1675,Bermuda_1675,468.92,12
1676,Mochila_1676,558.73,16
1677,Tenis_1677,879.55,29
1678,Meia_1678,380.98,25
1679,Bone_1679,703.56,38
1680,Relogio_1680,992.31,71
1681,Camisa_1681,527.11,25
1682,Bone_1682,991.88,86
1683,Bone_1683,39.73,92
1684,Oculos_1684,790.87,95
1685,Meia_1685,219.22,87
1686,Bermuda_1686,193.55,100
1687,Bermuda_1687,440.18,95
1688,Mochila_1688,546.12,18
1689,Mochila_1689,806.7,63
1690,Bermuda_1690,237.16,47
1691,Camisa_1691,588.89,91
1692,Bermuda_1692,722.82,71
1693,Camisa_1693,806.35,22
1694,Oculos_1694,624.7,71
1695,Camisa_1695,835.14,3
1696,Camisa_1696,377.38,48
1697,Mochila_1697,89.4,33
1698,Jaqueta_1698,479.98,5
1699,Relogio_1699,687.41,27
1700,Meia_1700,826.34,46
1701,Oculos_1701,851.17,82
1702,Bermuda_1702,469.03,70
1703,Oculos_1703,225.78,77
1704,Bone_1704,279.77,34
1705,Calca_1705,943.04,37
1706,Mochila_1706,936.67,23
1707,Tenis_1707,589.57,61
1708,Oculos_1708,620.25,43
1709,Oculos_1709,117.47,41
1710,Bone_1710,249.12,82
1711,Relogio_1711,153.85,69
1712,Mochila_1712,864.56,15
1713,Relogio_1713,752.25,48
